lncRNA_ID,gene_id,symbol,chr,start,end,strand
lMSANTD4,NONHSAG009518,MSANTD4,chr11,105995622,106022403,-
lMSH5,NONHSAG043511,MSH5,chr6,31739676,31762676,+
lMSH6,NONHSAG027702,MSH6,chr2,47695529,47810063,+
lMSI2,NONHSAG022301,MSI2,chr17,57255850,57684689,+
lMSL1,NONHSAG021734,MSL1,chr17,40121970,40136917,+
lMSL3,NONHSAG054018,MSL3,chrX,11758158,11775772,+
lNONHSAG054658,NONHSAG054658,MSN,chrX,65736905,65741404,+
lMSRB2,NONHSAG005401,MSRB2,chr10,23095578,23122013,+
lNONHSAG035078,NONHSAG035078,MST1,chr3,49684479,49684983,-
lNONHSAG000496,NONHSAG000496,MST1L,chr1,16760439,16770237,-
lNONHSAG000485,NONHSAG000485,MST1P2,chr1,16644752,16650419,+
lMST1R,NONHSAG035094,MST1R,chr3,49886901,49903873,-
lNONHSAG019540,NONHSAG019540,MT1X,chr16,56682469,56688052,+
lNONHSAG019534,NONHSAG019534,MT2A,chr16,56608612,56609496,+
lMTA1,NONHSAG016099,MTA1,chr14,105419819,105470729,+
lMTA2,NONHSAG008522,MTA2,chr11,62593213,62601865,-
lMTA3,NONHSAG027585,MTA3,chr2,42494568,42756947,+
lMTBP,NONHSAG051134,MTBP,chr8,120445399,120542133,+
lNONHSAG043681,NONHSAG043681,MTCH1,chr6,36968143,36972753,-
lMTCP1,NONHSAG055618,MTCP1,chrX,155064033,155147937,-
lMTDH,NONHSAG050837,MTDH,chr8,97644183,97730260,+
lNONHSAG031009,NONHSAG031009,MTERFD2,chr2,241074680,241102303,-
lMTERFD3,NONHSAG012184,MTERFD3,chr12,106977290,106987166,-
lNONHSAG002079,NONHSAG002079,MTF2,chr1,93079315,93133722,+
lMTFMT,NONHSAG017178,MTFMT,chr15,65001511,65029639,-
lMTFR1,NONHSAG050399,MTFR1,chr8,65644733,65771261,+
lNONHSAG007258,NONHSAG007258,MTG1,chr10,133402150,133420511,+
lSS18L1,NONHSAG032217,SS18L1,chr20,62143768,62182514,+
lMTHFD1,NONHSAG015216,MTHFD1,chr14,64388030,64463457,+
lMTHFD1L,NONHSAG045153,MTHFD1L,chr6,150865678,151101887,+
lCXCL2,NONHSAG038197,CXCL2,chr4,74097039,74099196,-
lMTHFSD,NONHSAG020221,MTHFSD,chr16,86530177,86555235,-
lNONHSAG027798,NONHSAG027798,MTIF2,chr2,55254677,55269213,-
lNONHSAG013082,NONHSAG013082,MTIF3,chr13,27440255,27451246,-
lMTL5,NONHSAG008861,MTL5,chr11,68707439,68751564,-
lMTM1,NONHSAG055502,MTM1,chrX,150568416,150673143,+
lNONHSAG016428,NONHSAG016428,MTMR10,chr15,30967925,30991559,-
lMTMR14,NONHSAG034381,MTMR14,chr3,9649432,9702393,+
lMTMR2,NONHSAG009425,MTMR2,chr11,95821765,95925315,-
lMTMR3,NONHSAG033652,MTMR3,chr22,29883168,30030868,+
lMTMR4,NONHSAG022333,MTMR4,chr17,58489528,58517905,-
lMTMR7,NONHSAG049635,MTMR7,chr8,17296793,17413528,-
lNONHSAG000938,NONHSAG000938,MTMR9LP,chr1,32231659,32241710,-
lMTO1,NONHSAG044127,MTO1,chr6,73461577,73509236,+
lMTRF1L,NONHSAG045180,MTRF1L,chr6,152987361,153002709,-
lNONHSAG053891,NONHSAG053891,MT-RNR1,chrM,643,1597,+
lNONHSAG039774,NONHSAG039774,MTRR,chr5,7850876,7862444,+
lNONHSAG051202,NONHSAG051202,MTSS1,chr8,124589634,124728426,-
lMTUS1,NONHSAG049639,MTUS1,chr8,17643794,17801094,-
lNONHSAG003052,NONHSAG003052,MUC1,chr1,155188549,155192916,-
lMUC3A,NONHSAG048387,MUC3A,chr7,100949533,100968347,+
lNONHSAG007376,NONHSAG007376,MUC5B,chr11,1258143,1262171,+
lMUS81,NONHSAG008707,MUS81,chr11,65857125,65867653,+
lMUTYH,NONHSAG001294,MUTYH,chr1,45329162,45340893,-
lMVB12B,NONHSAG053455,MVB12B,chr9,126326828,126507041,+
lMVD,NONHSAG020292,MVD,chr16,88651934,88663161,-
lMVK,NONHSAG012243,MVK,chr12,109573254,109598125,+
lMVP,NONHSAG019054,MVP,chr16,29820393,29848039,+
lMX1,NONHSAG032902,MX1,chr21,41420019,41470071,+
lMXD1,NONHSAG028092,MXD1,chr2,69897687,69942945,+
lNONHSAG044909,NONHSAG044909,MYB-AS1,chr6,135193610,135236218,-
lNONHSAG020575,NONHSAG020575,MYBBP1A,chr17,4539598,4541883,-
lMYBL1,NONHSAG050417,MYBL1,chr8,66562174,66614247,-
lNONHSAG012076,NONHSAG012076,MYBPC1,chr12,101594970,101692681,+
lMYBPHL,NONHSAG002332,MYBPHL,chr1,109292364,109307011,-
lNONHSAG001104,NONHSAG001104,MYCBP,chr1,38862489,38881626,-
lMYCBP2,NONHSAG013814,MYCBP2,chr13,77042473,77327094,-
lNONHSAG013808,NONHSAG013808,MYCBP2-AS1,chr13,76952864,77129717,+
lMYD88,NONHSAG034788,MYD88,chr3,38138551,38143024,+
lMYEF2,NONHSAG016817,MYEF2,chr15,48134631,48178353,-
lMYH10,NONHSAG020781,MYH10,chr17,8474206,8631376,-
lMYH11,NONHSAG018708,MYH11,chr16,15703134,15858438,-
lNONHSAG026293,NONHSAG026293,MYH14,chr19,50293663,50310539,+
lNONHSAG033828,NONHSAG033828,MYH9,chr22,36292222,36304023,-
lMYL12A,NONHSAG023223,MYL12A,chr18,3247480,3256236,+
lNONHSAG037218,NONHSAG037218,MYL5,chr4,674339,677921,+
lMYL6,NONHSAG011363,MYL6,chr12,56158345,56163496,+
lNONHSAG011362,NONHSAG011362,MYL6B,chr12,56153872,56157932,+
lMYLK,NONHSAG035920,MYLK,chr3,123610048,123884332,-
lMYLK3,NONHSAG019340,MYLK3,chr16,46702281,46790407,-
lMYLK-AS1,NONHSAG035913,MYLK-AS1,chr3,123584353,123716399,+
lMYLPF,NONHSAG019092,MYLPF,chr16,30370933,30377991,+
lMYO10,NONHSAG039982,MYO10,chr5,16661906,16936288,-
lMYO15A,NONHSAG021040,MYO15A,chr17,18108755,18179802,+
lMYO15B,NONHSAG022766,MYO15B,chr17,75587799,75626849,+
lMYO16,NONHSAG014147,MYO16,chr13,108596151,109208005,+
lMYO18A,NONHSAG021353,MYO18A,chr17,29071121,29180398,-
lNONHSAG033568,NONHSAG033568,MYO18B,chr22,25896742,25904495,+
lNONHSAG021604,NONHSAG021604,MYO19,chr17,36495986,36496293,-
lMYO1B,NONHSAG030114,MYO1B,chr2,191245184,191425389,+
lMYO1C,NONHSAG020460,MYO1C,chr17,1464185,1492686,-
lMYO1D,NONHSAG021491,MYO1D,chr17,32492521,32877177,-
lMYO1E,NONHSAG017049,MYO1E,chr15,59132433,59372871,-
lNONHSAG024708,NONHSAG024708,Myo1f,chr19,8552087,8553451,-
lNONHSAG005433,NONHSAG005433,MYO3A,chr10,26199308,26212415,+
lMYO5B,NONHSAG023846,MYO5B,chr18,49822788,50195164,-
lMYO9A,NONHSAG017334,MYO9A,chr15,71822290,72118577,-
lMYO9B,NONHSAG025070,MYO9B,chr19,17075776,17214537,+
lMYOM1,NONHSAG023220,MYOM1,chr18,3066806,3219968,-
lMYOM2,NONHSAG049377,MYOM2,chr8,2045045,2165552,+
lMYOM3,NONHSAG000683,MYOM3,chr1,24056034,24112135,-
lMYOZ3,NONHSAG041948,MYOZ3,chr5,150660881,150679368,+
lMYSM1,NONHSAG001618,MYSM1,chr1,58643439,58700090,-
lMYT1L,NONHSAG026821,MYT1L,chr2,1789112,2331664,-
lMZB1,NONHSAG041698,MZB1,chr5,139387466,139390081,-
lMZT2A,NONHSAG029305,MZT2A,chr2,131464899,131492743,-
lMZT2B,NONHSAG029246,MZT2B,chr2,130181736,130190729,+
lNONHSAG019378,NONHSAG019378,N4BP1,chr16,48542552,48560827,-
lNONHSAG013183,NONHSAG013183,N4BP2L1,chr13,32425357,32432954,-
lNAA10,NONHSAG055571,NAA10,chrX,153929224,153935080,-
lNONHSAG038944,NONHSAG038944,NDUFC1,chr4,139301518,139370301,+
lNAA16,NONHSAG013327,NAA16,chr13,41311266,41377030,+
lNAA20,NONHSAG031388,NAA20,chr20,20017309,20033655,+
lNAA25,NONHSAG012327,NAA25,chr12,112026688,112108796,-
lNAA40,NONHSAG008580,NAA40,chr11,63938958,63957319,+
lNAA50,NONHSAG035769,NAA50,chr3,113716457,113746300,-
lNAA60,NONHSAG018409,NAA60,chr16,3443648,3486953,+
lNAAA,NONHSAG038239,NAAA,chr4,75910654,75941013,-
lNONHSAG036696,NONHSAG036696,RP11-393N4.1,chr3,174440986,174737979,+
lNAB1,NONHSAG030102,NAB1,chr2,190646745,190692766,+
lNAB2,NONHSAG011407,NAB2,chr12,57089042,57095476,+
lNABP1,NONHSAG030118,NABP1,chr2,191678067,191741097,+
lNONHSAG011394,NONHSAG011394,NACA,chr12,56720456,56725281,-
lNACC2,NONHSAG053783,NACC2,chr9,136006536,136095289,-
lNADK,NONHSAG000127,NADK,chr1,1751231,1780457,-
lNADSYN1,NONHSAG008938,NADSYN1,chr11,71453108,71524107,+
lNAE1,NONHSAG019697,NAE1,chr16,66802874,66873256,-
lNAF1,NONHSAG039244,NAF1,chr4,163110072,163166890,-
lNAGK,NONHSAG028139,NAGK,chr2,71064343,71079808,+
lNAIF1,NONHSAG053513,NAIF1,chr9,128061232,128068206,-
lNALCN,NONHSAG014085,NALCN,chr13,101053775,101416508,-
lNAMPT,NONHSAG048495,NAMPT,chr7,106248297,106285966,-
lNAP1L1,NONHSAG011733,NAP1L1,chr12,76036584,76084735,-
lNONHSAG007440,NONHSAG007440,NAP1L4,chr11,2944430,2992377,-
lNAPA,NONHSAG026124,NAPA,chr19,47487636,47515091,-
lNONHSAG026122,NONHSAG026122,NONHSAG026120,chr19,47484268,47504661,+
lNAPEPLD,NONHSAG048443,NAPEPLD,chr7,103099775,103149560,-
lNAPG,NONHSAG023352,NAPG,chr18,10525904,10552764,+
lNAPRT1,NONHSAG051501,NAPRT1,chr8,143574784,143578649,-
lNAPSA,NONHSAG026298,NAPSA,chr19,50358471,50365830,-
lNONHSAG026297,NONHSAG026297,NAPSB,chr19,50334633,50344767,-
lNARF,NONHSAG023100,NARF,chr17,82458179,82490537,+
lNARFL,NONHSAG018211,NARFL,chr16,729752,741329,-
lNARS,NONHSAG023938,NARS,chr18,57600655,57622213,-
lNARS2,NONHSAG009187,NARS2,chr11,78435619,78575194,-
lNONHSAG008028,NONHSAG008028,NAT10,chr11,34147426,34149393,+
lNAT14,NONHSAG026587,NAT14,chr19,55485187,55487568,+
lNONHSAG022711,NONHSAG022711,NAT9,chr17,74770551,74776323,-
lNAV2,NONHSAG007834,NAV2,chr11,19350723,20121601,+
lNAV3,NONHSAG011764,NAV3,chr12,77324640,78213010,+
lNBEAL2,NONHSAG034970,NBEAL2,chr3,46979665,47009704,+
lNBN,NONHSAG050707,NBN,chr8,89924514,90003228,-
lNONHSAG002943,NONHSAG002943,NBPF18P,chr1,151982979,152042774,+
lNBR1,NONHSAG021876,NBR1,chr17,43170480,43211689,+
lNCALD,NONHSAG050935,NCALD,chr8,101686541,102124907,-
lNCAM1,NONHSAG009637,NCAM1,chr11,112961274,113278436,+
lNONHSAG009640,NONHSAG009640,NCAM1-AS1,chr11,113262732,113274076,-
lNCAM2,NONHSAG032494,NCAM2,chr21,20998408,21543329,+
lNCAPD2,NONHSAG010309,NCAPD2,chr12,6493355,6531955,+
lNCBP1,NONHSAG052996,NCBP1,chr9,97633667,97673748,+
lNONHSAG037131,NONHSAG037131,NCBP2-AS1,chr3,196939876,196942535,+
lNCF2,NONHSAG003692,NCF2,chr1,183554460,183590905,-
lNCK1,NONHSAG036176,NCK1,chr3,136862207,136951606,+
lNCKAP1,NONHSAG030022,NCKAP1,chr2,182909114,183038858,-
lNCKAP1L,NONHSAG011299,NCKAP1L,chr12,54497751,54548243,+
lNCKAP5,NONHSAG029342,NCKAP5,chr2,132671787,133568463,-
lNCKAP5L,NONHSAG011114,NCKAP5L,chr12,49791145,49828750,-
lNCKIPSD,NONHSAG035040,NCKIPSD,chr3,48673843,48686364,-
lNCL,NONHSAG030769,NCL,chr2,231453530,231483641,-
lNCLN,NONHSAG024470,NCLN,chr19,3185562,3209575,+
lNCMAP,NONHSAG000703,NCMAP,chr1,24556086,24609328,+
lNCOA1,NONHSAG027237,NCOA1,chr2,24491253,24770702,+
lNCOA2,NONHSAG050472,NCOA2,chr8,70109781,70403808,-
lNCOA3,NONHSAG031932,NCOA3,chr20,47501886,47656877,+
lNCOA7,NONHSAG044771,NCOA7,chr6,125781160,125932034,+
lNONHSAG044770,NONHSAG044770,NCOA7-AS1,chr6,125797855,125819095,-
lNCOR1,NONHSAG020937,NCOR1,chr17,16029064,16218185,-
lNCOR2,NONHSAG012644,NCOR2,chr12,124324414,124567612,-
lNCS1,NONHSAG053609,NCS1,chr9,130172403,130237303,+
lNCSTN,NONHSAG003217,NCSTN,chr1,160343293,160358952,+
lNONHSAG001520,NONHSAG001520,NDC1,chr1,53765459,53838552,-
lNDC80,NONHSAG023203,NDC80,chr18,2571556,2616635,+
lNONHSAG018709,NONHSAG018709,NDE1,chr16,15721636,15734499,+
lNDEL1,NONHSAG020778,NDEL1,chr17,8413130,8490411,+
lNONHSAG041785,NONHSAG041785,NDFIP1,chr5,142108801,142151862,+
lNDFIP2,NONHSAG013850,NDFIP2,chr13,79481154,79556077,+
lNONHSAG051331,NONHSAG051331,NDRG1,chr8,133237170,133297304,-
lNDRG2,NONHSAG014399,NDRG2,chr14,21016762,21070872,-
lNONHSAG019604,NONHSAG019604,NDRG4,chr16,58509339,58513618,+
lNDST1,NONHSAG041939,NDST1,chr5,150485817,150558211,+
lNONHSAG038726,NONHSAG038726,NDST3,chr4,118053848,118089396,+
lNDUFA10,NONHSAG030974,NDUFA10,chr2,239892449,240025743,-
lNDUFA11,NONHSAG024584,NDUFA11,chr19,5891206,5904006,-
lNDUFA12,NONHSAG011958,NDUFA12,chr12,94895296,95003748,-
lNONHSAG025185,NONHSAG025185,NDUFA13,chr19,19516241,19528199,+
lNDUFA2,NONHSAG041740,NDUFA2,chr5,140638739,140647771,-
lNDUFA3,NONHSAG026486,NDUFA3,chr19,54102727,54109257,+
lNDUFA4,NONHSAG046941,NDUFA4,chr7,10931942,10940153,-
lNONHSAG011419,NONHSAG011419,NDUFA4L2,chr12,57234905,57240744,-
lNDUFA5,NONHSAG048676,NDUFA5,chr7,123536996,123557904,-
lENSG00000237037,NONHSAG034044,NDUFA6-AS1,chr22,42090930,42137742,+
lNDUFA7,NONHSAG024691,NDUFA7,chr19,8308767,8321375,-
lNDUFA9,NONHSAG010252,NDUFA9,chr12,4649094,4694317,+
lNONHSAG040481,NONHSAG040481,NDUFAF2,chr5,60945228,61073191,+
lNDUFAF4,NONHSAG044413,NDUFAF4,chr6,96889314,96897891,-
lNDUFAF5,NONHSAG031304,NDUFAF5,chr20,13785006,13821580,+
lNDUFAF6,NONHSAG050805,NDUFAF6,chr8,94895532,95116455,+
lNDUFAF7,NONHSAG027478,NDUFAF7,chr2,37231630,37253403,+
lNONHSAG048961,NONHSAG048961,NDUFB2,chr7,140696680,140706644,+
lNONHSAG048960,NONHSAG048960,NDUFB2-AS1,chr7,140695335,140697115,-
lNDUFB5,NONHSAG036755,NDUFB5,chr3,179604689,179627647,+
lNDUFB8,NONHSAG006684,NDUFB8,chr10,100523667,100530000,-
lNDUFB9,NONHSAG051200,NDUFB9,chr8,124539100,124580648,+
lNDUFS2,NONHSAG003251,NDUFS2,chr1,161197103,161214723,+
lNDUFS3,NONHSAG008248,NDUFS3,chr11,47565335,47584562,+
lNDUFS6,NONHSAG039683,NDUFS6,chr5,1801406,1816048,+
lNONHSAG024361,NONHSAG024361,NDUFS7,chr19,1383526,1395584,+
lNDUFS8,NONHSAG008836,NDUFS8,chr11,68030616,68036644,+
lNDUFV1,NONHSAG008815,NDUFV1,chr11,67605652,67612554,+
lNDUFV2,NONHSAG023320,NDUFV2,chr18,9102629,9134345,+
lNEBL,NONHSAG005364,NEBL,chr10,20779972,21293011,-
lNECAB2,NONHSAG020141,NECAB2,chr16,83968243,84002776,+
lNECAB3,NONHSAG031632,NECAB3,chr20,33657086,33674463,-
lNECAP1,NONHSAG010397,NECAP1,chr12,8076938,8097881,+
lNECAP2,NONHSAG000470,NECAP2,chr1,16440720,16460078,+
lNEDD1,NONHSAG012006,NEDD1,chr12,96907223,96953780,+
lNEDD4,NONHSAG016972,NEDD4,chr15,55826921,55993660,-
lNONHSAG023944,NONHSAG023944,NEDD4L,chr18,58054709,58165839,+
lNEDD9,NONHSAG043015,NEDD9,chr6,11183297,11382348,-
lNEIL1,NONHSAG017465,NEIL1,chr15,75346954,75357115,+
lNEK1,NONHSAG039302,NEK1,chr4,169369703,169612632,-
lNEK4,NONHSAG035182,NEK4,chr3,52708443,52770946,-
lNONHSAG003872,NONHSAG003872,NEK7,chr1,198157035,198264235,+
lNEK8,NONHSAG021331,NEK8,chr17,28725896,28743455,+
lNEK9,NONHSAG015487,NEK9,chr14,75079352,75127344,-
lNELFA,NONHSAG037286,NELFA,chr4,1982716,2041903,-
lNELFCD,NONHSAG032169,NELFCD,chr20,58981207,58995133,+
lNONHSAG043525,NONHSAG043525,NELFE,chr6,31952229,31955098,-
lNELL2,NONHSAG010955,NELL2,chr12,44508274,44921848,-
lNEMF,NONHSAG014888,NEMF,chr14,49782082,49852821,-
lNENF,NONHSAG004231,NENF,chr1,212432919,212446379,+
lNEO1,NONHSAG017374,NEO1,chr15,73051709,73305205,+
lNONHSAG005096,NONHSAG005096,NET1,chr10,5412686,5452450,+
lNETO1,NONHSAG024140,NETO1,chr18,72742313,72868146,-
lNEU4,NONHSAG031056,NEU4,chr2,241809064,241817413,+
lNONHSAG001877,NONHSAG001877,NEXN,chr1,77888701,77926811,+
lNF1,NONHSAG021434,NF1,chr17,31094926,31382116,+
lNFASC,NONHSAG004040,NFASC,chr1,204828650,205022822,+
lNFAT5,NONHSAG019838,NFAT5,chr16,69565093,69704666,+
lNFATC1,NONHSAG024242,NFATC1,chr18,79395855,79529325,+
lNFATC2IP,NONHSAG019010,NFATC2IP,chr16,28950806,28967092,+
lNFE2L1,NONHSAG022066,NFE2L1,chr17,48048328,48061545,+
lNONHSAG024474,NONHSAG024474,NFIC,chr19,3381912,3462955,+
lNFIX,NONHSAG024917,NFIX,chr19,12995474,13098796,+
lNFKB1,NONHSAG038523,NFKB1,chr4,102501329,102617302,+
lNFKB2,NONHSAG006752,NFKB2,chr10,102394109,102402524,+
lNONHSAG014699,NONHSAG014699,NFKBIA,chr14,35401949,35404732,-
lNFKBID,NONHSAG025623,NFKBID,chr19,35887629,35902303,-
lNFKBIZ,NONHSAG035622,NFKBIZ,chr3,101827990,101861022,+
lNFRKB,NONHSAG010038,NFRKB,chr11,129863635,129895590,-
lNFS1,NONHSAG031687,NFS1,chr20,35668051,35699355,-
lNFU1,NONHSAG028075,NFU1,chr2,69396112,69437628,-
lNONHSAG052025,NONHSAG052025,NFX1,chr9,33338557,33348352,+
lNONHSAG012137,NONHSAG012137,NFYB,chr12,104119324,104138053,-
lNFYC,NONHSAG001169,NFYC,chr1,40691647,40771603,+
lNGDN,NONHSAG014497,NGDN,chr14,23469678,23509862,+
lNHEJ1,NONHSAG030557,NHEJ1,chr2,219069354,219160869,-
lNONHSAG013280,NONHSAG013280,PROSER1,chr13,39037691,39047868,+
lNHP2L1,NONHSAG034022,NHP2L1,chr22,41673929,41690504,-
lNHS,NONHSAG054106,NHS,chrX,17375199,17735994,+
lNHSL1,NONHSAG044970,NHSL1,chr6,138422042,138692571,-
lNINJ1,NONHSAG052868,NINJ1,chr9,93121495,93134251,-
lNINJ2,NONHSAG010143,NINJ2,chr12,564295,663589,-
lNINL,NONHSAG031529,NINL,chr20,25451593,25585531,-
lNIP7,NONHSAG019829,NIP7,chr16,69337995,69343106,+
lNIPA1,NONHSAG016256,NIPA1,chr15,22773062,22829789,+
lNIPA2,NONHSAG016255,NIPA2,chr15,22838643,22869362,+
lNONHSAG037891,NONHSAG037891,NIPAL1,chr4,47913805,47990737,+
lNIPAL2,NONHSAG050851,NIPAL2,chr8,98189825,98294393,-
lNONHSAG000695,NONHSAG000695,NIPAL3,chr1,24415749,24472983,+
lNIPAL4,NONHSAG042045,NIPAL4,chr5,157460212,157474722,+
lNIPSNAP1,NONHSAG033644,NIPSNAP1,chr22,29554807,29581327,-
lNIPSNAP3A,NONHSAG053093,NIPSNAP3A,chr9,104747682,104760120,+
lNISCH,NONHSAG035172,NISCH,chr3,52455117,52493068,+
lNIT1,NONHSAG003242,NIT1,chr1,161118085,161125445,+
lNKAIN1,NONHSAG000894,NKAIN1,chr1,31179744,31239887,-
lNKAIN2,NONHSAG044752,NKAIN2,chr6,123803864,124825640,+
lNONHSAG032275,NONHSAG032275,NKAIN4,chr20,63241284,63249268,-
lNKAP,NONHSAG055205,NKAP,chrX,119920671,119943751,-
lNKD1,NONHSAG019418,NKD1,chr16,50548395,50649249,+
lNKD2,NONHSAG039658,NKD2,chr5,1008801,1038943,+
lNKIRAS2,NONHSAG021805,NKIRAS2,chr17,42011381,42025644,+
lNKRF,NONHSAG055191,NKRF,chrX,119588336,119606443,-
lNONHSAG034872,NONHSAG034872,NKTR,chr3,42600685,42621018,+
lNONHSAG014731,NONHSAG014731,NKX2-1-AS1,chr14,36519277,36523016,+
lNONHSAG020710,NONHSAG020710,NLGN2,chr17,7404547,7408182,+
lNLGN4X,NONHSAG053973,NLGN4X,chrX,5840636,6228867,-
lNLGN4Y,NONHSAG055800,NLGN4Y,chrY,14522572,14845654,+
lNONHSAG021278,NONHSAG021278,NLK,chr17,28168600,28195545,+
lNLRC5,NONHSAG019555,NLRC5,chr16,56989484,57083531,+
lNLRP1,NONHSAG020643,NLRP1,chr17,5499414,5619424,-
lNLRP6,NONHSAG007293,NLRP6,chr11,278406,285388,+
lNLRX1,NONHSAG009810,NLRX1,chr11,119166567,119184016,+
lNMD3,NONHSAG036541,NMD3,chr3,161104695,161253532,+
lNME1,NONHSAG022221,NME1,chr17,51153558,51162428,+
lNME1-NME2,NONHSAG022222,NME1-NME2,chr17,51153589,51171744,+
lNME4,NONHSAG018170,NME4,chr16,396724,410367,+
lNME5,NONHSAG041660,NME5,chr5,138115174,138139443,-
lNME6,NONHSAG035014,NME6,chr3,48290721,48301685,-
lNME7,NONHSAG003409,NME7,chr1,169132530,169367948,-
lNMI,NONHSAG029542,NMI,chr2,151270469,151289894,-
lNMNAT1,NONHSAG000332,NMNAT1,chr1,9943427,9985501,+
lNMNAT3,NONHSAG036219,NMNAT3,chr3,139560179,139678017,-
lNMRAL1,NONHSAG018450,NMRAL1,chr16,4461690,4495763,-
lNONHSAG052594,NONHSAG052594,NMRK1,chr9,75061201,75088182,-
lNMT1,NONHSAG021961,NMT1,chr17,44957991,45109016,+
lNMT2,NONHSAG005300,NMT2,chr10,15102583,15168693,-
lNONHSAG009661,NONHSAG009661,NNMT,chr11,114296464,114312514,+
lNNT,NONHSAG040321,NNT,chr5,43602691,43707405,+
lNOB1,NONHSAG019842,NOB1,chr16,69741870,69754926,-
lNOD1,NONHSAG047258,NOD1,chr7,30424526,30478784,-
lNONHSAG019425,NONHSAG019425,NOD2,chr16,50693626,50699933,+
lNOL10,NONHSAG026987,NOL10,chr2,10562346,10689987,-
lNOL11,NONHSAG022568,NOL11,chr17,67717930,67744531,+
lLGALS1,NONHSAG033888,LGALS1,chr22,37675635,37679802,+
lNOL3,NONHSAG019721,NOL3,chr16,67170153,67175737,+
lNOL4,NONHSAG023667,NOL4,chr18,33851099,34224952,-
lNOL9,NONHSAG000247,NOL9,chr1,6521346,6554513,-
lNOM1,NONHSAG049281,NOM1,chr7,156949711,156973176,+
lNOMO3,NONHSAG018720,NOMO3,chr16,16232505,16300806,+
lNONHSAG054720,NONHSAG054720,NONO,chrX,71283693,71294208,+
lNONHSAG037320,NONHSAG037320,NOP14-AS1,chr4,2934898,2961738,+
lNOP16,NONHSAG042324,NOP16,chr5,176383945,176388927,-
lNOP2,NONHSAG010316,NOP2,chr12,6556862,6568691,-
lNOP56,NONHSAG031133,NOP56,chr20,2652592,2658393,+
lNOP58,NONHSAG030271,NOP58,chr2,202265735,202303661,+
lNONHSAG026247,NONHSAG026247,NOSIP,chr19,49555712,49580546,-
lNOSTRIN,NONHSAG029751,NOSTRIN,chr2,168786538,168865514,+
lNOTCH2NL,NONHSAG002695,NOTCH2NL,chr1,146146202,146229026,-
lNOTCH3,NONHSAG024983,NOTCH3,chr19,15159037,15200995,-
lNOTCH4,NONHSAG043552,NOTCH4,chr6,32194842,32224067,-
lNOVA1,NONHSAG014573,NOVA1,chr14,26443089,26598033,-
lNPAS1,NONHSAG026109,NPAS1,chr19,47019836,47045775,+
lNPAS2,NONHSAG028718,NPAS2,chr2,100820138,100996829,+
lNPAT,NONHSAG009543,NPAT,chr11,108155279,108222638,-
lNPC1,NONHSAG023549,NPC1,chr18,23506183,23586506,-
lNPDC1,NONHSAG053837,NPDC1,chr9,137039462,137046179,-
lNPEPPS,NONHSAG022045,NPEPPS,chr17,47522941,47624665,+
lNPFF,NONHSAG011244,NPFF,chr12,53506687,53507484,-
lNPHP3,NONHSAG036114,NPHP3,chr3,132680608,132722432,-
lNONHSAG036115,NONHSAG036115,NPHP3-AS1,chr3,132722341,132874223,+
lNPHP4,NONHSAG000226,NPHP4,chr1,5862810,5992473,-
lNPHS1,NONHSAG025617,NPHS1,chr19,35825371,35869287,-
lNPIPA1,NONHSAG018690,NPIPA1,chr16,14922801,14952060,+
lNONHSAG018841,NONHSAG018841,NPIPB3,chr16,21447512,21456939,-
lNPL,NONHSAG003675,NPL,chr1,182789292,182830384,+
lNONHSAG023006,NONHSAG023006,NPLOC4,chr17,81565503,81572108,-
lNPNT,NONHSAG038577,NPNT,chr4,105894774,106004027,+
lNPRL2,NONHSAG035127,NPRL2,chr3,50347329,50350826,-
lNPRL3,NONHSAG018155,NPRL3,chr16,84270,138677,-
lNPTN,NONHSAG017380,NPTN,chr15,73560013,73634134,-
lNR1H2,NONHSAG026295,NR1H2,chr19,50329652,50383388,+
lNR1H3,NONHSAG008231,NR1H3,chr11,47248299,47269033,+
lNR2C1,NONHSAG011959,NR2C1,chr12,95020228,95073628,-
lNR2C2,NONHSAG034510,NR2C2,chr3,14947582,15053600,+
lNR2E1,NONHSAG044541,NR2E1,chr6,108166021,108188805,+
lNR2F2-AS1,NONHSAG017999,NR2F2-AS1,chr15,96080712,96337579,-
lNR3C1,NONHSAG041817,NR3C1,chr5,143277930,143435512,-
lNR3C2,NONHSAG039073,NR3C2,chr4,148078761,148444698,-
lNR4A1,NONHSAG011178,NR4A1,chr12,52022831,52059507,+
lNRBP1,NONHSAG027328,NRBP1,chr2,27427789,27442259,+
lNRCAM,NONHSAG048533,NRCAM,chr7,108147622,108456717,-
lNRDE2,NONHSAG015689,NRDE2,chr14,90267859,90331969,-
lNRF1,NONHSAG048783,NRF1,chr7,129611719,129757082,+
lNRG2,NONHSAG041714,NRG2,chr5,139846778,140043299,-
lNONHSAG017495,NONHSAG017495,NRG4,chr15,75942841,76012389,-
lNRP1,NONHSAG005585,NRP1,chr10,33177491,33336262,-
lNRP2,NONHSAG030322,NRP2,chr2,205681989,205798133,+
lNRROS,NONHSAG037123,NRROS,chr3,196639693,196662004,+
lNONHSAG015576,NONHSAG015576,NRXN3,chr14,79281171,79525467,+
lNONHSAG042342,NONHSAG042342,ZNF346-IT1,chr5,177133790,177204268,+
lNSMAF,NONHSAG050310,NSMAF,chr8,58583503,58659853,-
