lncRNA_ID,gene_id,symbol,chr,start,end,strand
lNONMMUG043175,NONMMUG043175,NONMMUG043175,chr9,67633882,67638924,+
lNONMMUG031309,NONMMUG031309,NONMMUG031309,chr4,147018492,147360864,+
lNONMMUG014561,NONMMUG014561,RPI002_008581,chr15,56691947,56694536,-
lNONMMUG020985,NONMMUG020985,NONMMUG020985,chr19,21653184,21685409,+
lNONMMUG015764,NONMMUG015764,NONMMUG015764,chr16,10742380,10744871,+
lNONMMUG001367,NONMMUG001367,RPI002_008586,chr1,92180228,92198234,+
lNONMMUG005330,NONMMUG005330,NONMMUG005330,chr11,11974060,11978451,-
lNONMMUG018529,NONMMUG018529,NONMMUG018529,chr17,51022033,51179294,-
lNONMMUG018520,NONMMUG018520,NONMMUG018520,chr17,50339013,50426820,+
lNONMMUG039202,NONMMUG039202,NONMMUG039202,chr7,120945659,120947428,+
lNONMMUG019426,NONMMUG019426,NONMMUG019426,chr18,17246194,17951961,-
lNONMMUG039377,NONMMUG039377,NONMMUG039377,chr7,127742800,127747459,-
lNONMMUG013995,NONMMUG013995,NONMMUG013995,chr15,7193512,7195875,+
lNONMMUG026590,NONMMUG026590,NONMMUG026590,chr3,53041548,53261675,+
lNONMMUG041985,NONMMUG041985,NONMMUG041985,chr8,128142569,128297471,-
lNONMMUG005930,NONMMUG005930,NONMMUG005930,chr11,46673637,46676309,-
lNONMMUG017323,NONMMUG017323,NONMMUG017323,chr17,3198109,3311120,+
lNONMMUG012558,NONMMUG012558,NONMMUG012558,chr14,31248685,31251253,-
lNONMMUG016902,NONMMUG016902,NONMMUG016902,chr16,73072364,73204012,+
lNONMMUG017183,NONMMUG017183,NONMMUG017183,chr16,92125774,92187336,+
lNONMMUG002193,NONMMUG002193,NONMMUG002193,chr1,160264323,160443072,+
lNONMMUG040002,NONMMUG040002,NONMMUG040002,chr8,18801607,18803186,+
lNONMMUG011874,NONMMUG011874,NONMMUG011874,chr13,107063692,107099252,+
lNONMMUG007495,NONMMUG007495,NONMMUG007495,chr11,97981838,98123731,-
lNONMMUG018893,NONMMUG018893,NONMMUG018893,chr17,74685859,75021305,+
lNONMMUG033748,NONMMUG033748,NONMMUG033748,chr5,123133729,123141569,+
lNONMMUG011271,NONMMUG011271,RPI002_008677,chr13,65379420,65452728,-
lNONMMUG042714,NONMMUG042714,NONMMUG042714,chr9,48162011,48355103,+
lNONMMUG011122,NONMMUG011122,NONMMUG011122,chr13,58125879,58127070,-
lNONMMUG003156,NONMMUG003156,NONMMUG003156,chr10,20266477,20286647,-
lNONMMUG041260,NONMMUG041260,NONMMUG041260,chr8,91523340,91526230,+
lNONMMUG014511,NONMMUG014511,NONMMUG014511,chr15,52428657,52465427,+
lNONMMUG015578,NONMMUG015578,NONMMUG015578,chr15,103235469,103239879,-
lNONMMUG021626,NONMMUG021626,NONMMUG021626,chr19,53930834,53944192,-
lNONMMUG000578,NONMMUG000578,NONMMUG000578,chr1,51470300,51478399,-
lNONMMUG020194,NONMMUG020194,NONMMUG020194,chr18,67800112,67805377,+
lNONMMUG018391,NONMMUG018391,NONMMUG018391,chr17,45433389,45441562,+
lNONMMUG041840,NONMMUG041840,NONMMUG041840,chr8,122558834,122567867,+
lNONMMUG031454,NONMMUG031454,NONMMUG031454,chr4,151003658,151004621,-
lNONMMUG030211,NONMMUG030211,NONMMUG030211,chr4,109664192,109671594,+
lNONMMUG030212,NONMMUG030212,RPI002_008749,chr4,109666869,109668249,+
lNONMMUG038923,NONMMUG038923,RPI002_008759,chr7,104218812,104219865,+
lNONMMUG018772,NONMMUG018772,NONMMUG018772,chr17,68829438,68838029,-
lNONMMUG003390,NONMMUG003390,NONMMUG003390,chr10,37187607,38179032,-
lNONMMUG033170,NONMMUG033170,NONMMUG033170,chr5,103753807,103757009,+
lNONMMUG017311,NONMMUG017311,NONMMUG017311,chr16,98063876,98082501,-
lNONMMUG017429,NONMMUG017429,NONMMUG017429,chr17,8525414,8757059,+
lNONMMUG027898,NONMMUG027898,NONMMUG027898,chr3,128117014,128231606,-
lNONMMUG042057,NONMMUG042057,NONMMUG042057,chr9,7177158,7184512,-
lNONMMUG002033,NONMMUG002033,NONMMUG002033,chr1,151820627,151822328,+
lNONMMUG003245,NONMMUG003245,NONMMUG003245,chr10,25130454,25200130,-
lNONMMUG012834,NONMMUG012834,NONMMUG012834,chr14,47289024,47298542,-
lNONMMUG004465,NONMMUG004465,NONMMUG004465,chr10,95261467,95264976,-
lNONMMUG044780,NONMMUG044780,NONMMUG044780,chrX,42361765,42397585,+
lNONMMUG001165,NONMMUG001165,NONMMUG001165,chr1,83659549,83911644,-
lNONMMUG008438,NONMMUG008438,NONMMUG008438,chr12,4917364,4945022,+
lNONMMUG042214,NONMMUG042214,NONMMUG042214,chr9,20506028,20521414,-
lNONMMUG004086,NONMMUG004086,NONMMUG004086,chr10,79064374,79066427,-
lNONMMUG004084,NONMMUG004084,NONMMUG004084,chr10,78747129,78774295,+
lNONMMUG001301,NONMMUG001301,NONMMUG001301,chr1,88428872,88463092,-
lNONMMUG024682,NONMMUG024682,NONMMUG024682,chr2,130601409,130630002,-
lNONMMUG023471,NONMMUG023471,NONMMUG023471,chr2,75469064,75605539,-
lNONMMUG037941,NONMMUG037941,NONMMUG037941,chr7,44970383,44974303,+
lNONMMUG017079,NONMMUG017079,NONMMUG017079,chr16,87784074,87872257,+
lNONMMUG039620,NONMMUG039620,NONMMUG039620,chr7,141169235,141172971,-
lNONMMUG026462,NONMMUG026462,NONMMUG026462,chr3,40846819,40848082,+
lNONMMUG019638,NONMMUG019638,NONMMUG019638,chr18,34982924,35109445,+
lNONMMUG013952,NONMMUG013952,NONMMUG013952,chr15,4538392,4834818,-
lNONMMUG044356,NONMMUG044356,NONMMUG044356,chrM,11719,14070,-
lNONMMUG019094,NONMMUG019094,NONMMUG019094,chr17,86216463,86495611,+
lNONMMUG004417,NONMMUG004417,NONMMUG004417,chr10,93242448,93250915,+
lNONMMUG042513,NONMMUG042513,NONMMUG042513,chr9,40195400,40240085,-
lNONMMUG027307,NONMMUG027307,NONMMUG027307,chr3,96160313,96161627,-
lNONMMUG042216,NONMMUG042216,NONMMUG042216,chr9,20543369,20545429,-
lNONMMUG004258,NONMMUG004258,NONMMUG004258,chr10,84036559,84100697,-
lNONMMUG046213,NONMMUG046213,NONMMUG046213,chrX,159318906,159322027,+
lNONMMUG008420,NONMMUG008420,NONMMUG008420,chr12,4509316,4522372,+
lNONMMUG008421,NONMMUG008421,RPI002_008911,chr12,4523755,4529122,+
lNONMMUG019884,NONMMUG019884,NONMMUG019884,chr18,47537734,47718636,+
lNONMMUG015136,NONMMUG015136,NONMMUG015136,chr15,85336454,85338030,+
lNONMMUG042500,NONMMUG042500,NONMMUG042500,chr9,37491453,37516963,+
lNONMMUG013497,NONMMUG013497,NONMMUG013497,chr14,77156779,77314799,+
lNONMMUG014392,NONMMUG014392,NONMMUG014392,chr15,39198260,39239016,+
lNONMMUG006310,NONMMUG006310,NONMMUG006310,chr11,60774099,60777265,-
lNONMMUG031871,NONMMUG031871,NONMMUG031871,chr5,20950988,20956398,+
lNONMMUG018970,NONMMUG018970,NONMMUG018969,chr17,80393751,80397087,-
lNONMMUG044216,NONMMUG044216,NONMMUG044216,chr9,119971166,119972453,-
lNONMMUG019719,NONMMUG019719,NONMMUG019719,chr18,37759654,37760778,+
lNONMMUG028510,NONMMUG028510,NONMMUG028510,chr4,11175872,11197259,-
lNONMMUG022778,NONMMUG022778,NONMMUG022778,chr2,38819658,38823808,-
lNONMMUG032359,NONMMUG032359,NONMMUG032359,chr5,45009170,45424402,-
lNONMMUG026797,NONMMUG026797,NONMMUG026797,chr3,67463667,67465078,+
lNONMMUG029157,NONMMUG029157,RPI002_008996,chr4,46389485,46390318,+
lNONMMUG032061,NONMMUG032061,NONMMUG032061,chr5,29886727,30008798,-
lNONMMUG031601,NONMMUG031601,NONMMUG031601,chr4,155769349,155770836,-
lNONMMUG024248,NONMMUG024248,NONMMUG024248,chr2,117178233,117181551,+
lNONMMUG018362,NONMMUG018362,NONMMUG018362,chr17,43554587,43570001,-
lNONMMUG025935,NONMMUG025935,NONMMUG025935,chr2,181212607,181222854,+
lNONMMUG015333,NONMMUG015333,NONMMUG015333,chr15,95654252,95678817,+
lNONMMUG014099,NONMMUG014099,NONMMUG014099,chr15,12621516,12730925,-
lNONMMUG015659,NONMMUG015659,NONMMUG015659,chr16,4964348,4966914,+
lNONMMUG014899,NONMMUG014899,NONMMUG014899,chr15,77840436,77842163,-
lNONMMUG033336,NONMMUG033336,RPI002_009047,chr5,110076134,110080546,-
lNONMMUG043249,NONMMUG043249,NONMMUG043249,chr9,70541280,70543390,-
lNONMMUG010304,NONMMUG010304,NONMMUG010304,chr13,13862533,13893979,+
lNONMMUG011892,NONMMUG011892,NONMMUG011892,chr13,108002714,108158623,-
lNONMMUG017722,NONMMUG017722,NONMMUG017722,chr17,24414693,24416838,+
lNONMMUG013300,NONMMUG013300,NONMMUG013300,chr14,69581753,69762619,-
lNONMMUG011369,NONMMUG011369,NONMMUG011369,chr13,71487493,71612709,+
lNONMMUG034170,NONMMUG034170,RPI002_009099,chr5,140407047,140419155,+
lNONMMUG037348,NONMMUG037348,NONMMUG037348,chr7,18954964,18958105,-
lNONMMUG009260,NONMMUG009260,NONMMUG009260,chr12,73123711,73170416,+
lNONMMUG015422,NONMMUG015422,NONMMUG015422,chr15,98871632,98872820,-
lNONMMUG010345,NONMMUG010345,NONMMUG010345,chr13,15813547,16023423,-
lNONMMUG014064,NONMMUG014064,NONMMUG014064,chr15,10632973,10714558,-
lNONMMUG045894,NONMMUG045894,RPI002_009141,chrX,136796888,136798871,+
lNONMMUG036765,NONMMUG036765,NONMMUG036765,chr6,134541118,134541714,-
lNONMMUG022243,NONMMUG022243,NONMMUG022243,chr2,24547946,24893866,-
lNONMMUG010907,NONMMUG010907,NONMMUG010907,chr13,48107616,48237251,-
lNONMMUG010909,NONMMUG010909,NONMMUG010909,chr13,48181451,48545033,-
lNONMMUG038107,NONMMUG038107,NONMMUG038107,chr7,55930260,55932602,+
lNONMMUG014608,NONMMUG014608,NONMMUG014608,chr15,59039831,59041572,-
lNONMMUG037419,NONMMUG037419,NONMMUG037419,chr7,24106206,24107694,+
lNONMMUG037143,NONMMUG037143,NONMMUG037143,chr7,4906224,4913258,-
lNONMMUG026437,NONMMUG026437,NONMMUG026437,chr3,37898809,37992728,+
lNONMMUG005816,NONMMUG005816,NONMMUG005816,chr11,40569160,40624923,-
lNONMMUG037562,NONMMUG037562,RPI002_009177,chr7,28167274,28169627,-
lNONMMUG023491,NONMMUG023491,NONMMUG023491,chr2,75839128,75969030,+
lNONMMUG042618,NONMMUG042618,NONMMUG042618,chr9,44638713,44640730,+
lNONMMUG029146,NONMMUG029146,NONMMUG029146,chr4,46135121,46138481,-
lNONMMUG025517,NONMMUG025517,NONMMUG025517,chr2,166150615,166153746,-
lNONMMUG041496,NONMMUG041496,NONMMUG041496,chr8,106825967,106893601,-
lNONMMUG002761,NONMMUG002761,NONMMUG002761,chr1,187616851,187651824,-
lNONMMUG033997,NONMMUG033997,NONMMUG033997,chr5,134747041,134822967,+
lNONMMUG035279,NONMMUG035279,NONMMUG035279,chr6,48787241,49210408,-
lNONMMUG033695,NONMMUG033695,NONMMUG033695,chr5,121868171,121894923,+
lNONMMUG004990,NONMMUG004990,NONMMUG004990,chr10,127249874,127701071,+
lNONMMUG036575,NONMMUG036575,NONMMUG036575,chr6,124965620,124968062,+
lNONMMUG036374,NONMMUG036374,NONMMUG036374,chr6,116198685,116208033,-
lNONMMUG018941,NONMMUG018941,NONMMUG018941,chr17,79571153,79627098,-
lNONMMUG010110,NONMMUG010110,NONMMUG010110,chr12,115294143,115567634,-
lNONMMUG006871,NONMMUG006871,NONMMUG006871,chr11,78243602,78245971,-
lNONMMUG027003,NONMMUG027003,NONMMUG027003,chr3,85391554,85428128,-
lNONMMUG001477,NONMMUG001477,NONMMUG001477,chr1,105244633,105264072,-
lNONMMUG040418,NONMMUG040418,Cnot7,chr8,40511802,40542017,+
lNONMMUG038715,NONMMUG038715,NONMMUG038715,chr7,92728516,92741468,-
lNONMMUG012269,NONMMUG012269,NONMMUG012269,chr14,17598405,17660470,-
lNONMMUG040837,NONMMUG040837,RPI002_009282,chr8,70352775,70354822,+
lNONMMUG025174,NONMMUG025174,NONMMUG025174,chr2,154462708,154783711,+
lNONMMUG040063,NONMMUG040063,NONMMUG040063,chr8,22177970,22459317,-
lNONMMUG028540,NONMMUG028540,NONMMUG028540,chr4,11998890,12016141,+
lNONMMUG028013,NONMMUG028013,NONMMUG028013,chr3,135438752,135605492,+
lNONMMUG019528,NONMMUG019528,NONMMUG019528,chr18,26007556,26328124,+
lNONMMUG007544,NONMMUG007544,NONMMUG007544,chr11,98899669,98903880,+
lNONMMUG033334,NONMMUG033334,NONMMUG033334,chr5,110024105,110058324,-
lNONMMUG027588,NONMMUG027588,NONMMUG027588,chr3,106627345,106684890,-
lNONMMUG011119,NONMMUG011119,NONMMUG011119,chr13,58071514,58112474,+
lNONMMUG008468,NONMMUG008468,NONMMUG008468,chr12,7524001,7859766,-
lNONMMUG019055,NONMMUG019055,NONMMUG019055,chr17,84035768,84083623,-
lNONMMUG036566,NONMMUG036566,NONMMUG036566,chr6,124857774,124861532,+
lNONMMUG036576,NONMMUG036576,NONMMUG036576,chr6,124981095,124997306,-
lNONMMUG009242,NONMMUG009242,NONMMUG009242,chr12,72511444,72536299,-
lNONMMUG000992,NONMMUG000992,RPI002_009345,chr1,72936044,73101122,+
lNONMMUG034478,NONMMUG034478,NONMMUG034478,chr6,3181101,3202531,+
lNONMMUG018338,NONMMUG018338,NONMMUG018338,chr17,42072706,42529908,+
lNONMMUG018336,NONMMUG018336,NONMMUG018336,chr17,40930066,40935047,-
lNONMMUG022288,NONMMUG022288,RPI002_009367,chr2,25356436,25358001,+
lNONMMUG031236,NONMMUG031236,NONMMUG031236,chr4,143250838,143311025,-
lNONMMUG039381,NONMMUG039381,NONMMUG039381,chr7,127840811,127842535,-
lNONMMUG010638,NONMMUG010638,NONMMUG010638,chr13,32850571,32903878,+
lNONMMUG039251,NONMMUG039251,NONMMUG039251,chr7,123124198,123143781,+
lNONMMUG004251,NONMMUG004251,NONMMUG004251,chr10,83722897,83762761,+
lNONMMUG017560,NONMMUG017560,NONMMUG017560,chr17,15499917,15501482,+
lNONMMUG002287,NONMMUG002287,NONMMUG002287,chr1,164458508,164473755,-
lNONMMUG002138,NONMMUG002138,NONMMUG002138,chr1,156645147,156649564,+
lNONMMUG024940,NONMMUG024940,RPI002_009456,chr2,144555695,144556155,-
lNONMMUG042263,NONMMUG042263,NONMMUG042263,chr9,21921008,21927535,-
lNONMMUG015466,NONMMUG015466,NONMMUG015466,chr15,99875579,99893495,-
lNONMMUG027147,NONMMUG027147,NONMMUG027147,chr3,89767510,89773400,-
lNONMMUG021647,NONMMUG021647,NONMMUG021647,chr19,55391780,55446979,+
lNONMMUG020223,NONMMUG020223,NONMMUG020223,chr18,68591024,68716806,+
lNONMMUG013656,NONMMUG013656,NONMMUG013656,chr14,99298681,99306260,+
lNONMMUG034099,NONMMUG034099,NONMMUG034099,chr5,137787801,137796801,+
lNONMMUG043130,NONMMUG043130,NONMMUG043130,chr9,65901666,65903542,+
lNONMMUG019797,NONMMUG019797,NONMMUG019797,chr18,42333298,42346530,+
lNONMMUG011023,NONMMUG011023,NONMMUG011023,chr13,54106595,54108318,+
lNONMMUG030375,NONMMUG030375,NONMMUG030375,chr4,117189943,117190891,+
lNONMMUG038999,NONMMUG038999,NONMMUG038999,chr7,109639889,109672240,-
lNONMMUG017547,NONMMUG017547,NONMMUG017547,chr17,15061068,15075025,+
lNONMMUG022671,NONMMUG022671,NONMMUG022671,chr2,34802358,34812271,+
lNONMMUG042065,NONMMUG042065,NONMMUG042065,chr9,7764322,7767749,+
lNONMMUG023723,NONMMUG023723,NONMMUG023723,chr2,90611456,90670363,-
lNONMMUG015449,NONMMUG015449,NONMMUG015449,chr15,99457932,99465778,+
lNONMMUG024097,NONMMUG024097,NONMMUG024097,chr2,106971859,106974397,-
lNONMMUG005982,NONMMUG005982,NONMMUG005982,chr11,49712769,49727158,+
lNONMMUG041627,NONMMUG041627,NONMMUG041627,chr8,111912087,111932849,+
lNONMMUG035897,NONMMUG035897,NONMMUG035897,chr6,86997859,87003221,+
lNONMMUG026134,NONMMUG026134,NONMMUG026134,chr3,18621217,18633084,-
lNONMMUG006561,NONMMUG006561,NONMMUG006561,chr11,69780226,69783519,+
lNONMMUG021059,NONMMUG021059,NONMMUG021059,chr19,25236974,25409203,+
lNONMMUG004212,NONMMUG004212,NONMMUG004212,chr10,82368585,82404033,+
lNONMMUG015484,NONMMUG015484,NONMMUG015484,chr15,100228258,100230186,+
lNONMMUG027188,NONMMUG027188,NONMMUG027188,chr3,91508067,91806669,+
lNONMMUG001378,NONMMUG001378,NONMMUG001378,chr1,92690065,92730840,-
lNONMMUG026925,NONMMUG026925,NONMMUG026925,chr3,79944814,79946276,+
lNONMMUG026924,NONMMUG026924,NONMMUG026924,chr3,79859292,79886806,-
lNONMMUG027078,NONMMUG027078,RPI002_009658,chr3,88538537,88539135,+
lNONMMUG017691,NONMMUG017691,NONMMUG017691,chr17,23549518,23550453,-
lNONMMUG003908,NONMMUG003908,NONMMUG003908,chr10,69290133,69291780,+
lNONMMUG017959,NONMMUG017959,NONMMUG017959,chr17,30576033,30582597,+
lNONMMUG042565,NONMMUG042565,NONMMUG042565,chr9,42412343,42415513,-
lNONMMUG027242,NONMMUG027242,NONMMUG027242,chr3,94960117,94961346,+
lNONMMUG013286,NONMMUG013286,NONMMUG013286,chr14,68682207,68900277,-
lNONMMUG032693,NONMMUG032693,NONMMUG032693,chr5,71680267,71701569,-
lNONMMUG033326,NONMMUG033326,NONMMUG033326,chr5,109769406,109845046,-
lNONMMUG041064,NONMMUG041064,NONMMUG041064,chr8,83575980,83596414,+
lNONMMUG026304,NONMMUG026304,NONMMUG026304,chr3,32510567,32514436,+
lNONMMUG010945,NONMMUG010945,NONMMUG010945,chr13,49830266,50089402,+
lNONMMUG019733,NONMMUG019733,NONMMUG019733,chr18,38024935,38116074,+
lNONMMUG037452,NONMMUG037452,NONMMUG037452,chr7,25072934,25076913,-
lNONMMUG027220,NONMMUG027220,NONMMUG027220,chr3,94464984,94472896,-
lNONMMUG041859,NONMMUG041859,NONMMUG041859,chr8,123042354,123044646,+
lNONMMUG044731,NONMMUG044731,NONMMUG044731,chrX,38571804,38635116,-
lNONMMUG020569,NONMMUG020569,RPI002_009842,chr19,3720154,3726874,+
lNONMMUG007694,NONMMUG007694,NONMMUG007694,chr11,102476165,102477815,-
lNONMMUG041084,NONMMUG041084,NONMMUG041084,chr8,84179078,84183968,-
lNONMMUG042195,NONMMUG042195,NONMMUG042195,chr9,19622044,19624251,+
lNONMMUG018576,NONMMUG018576,RPI002_009865,chr17,53689467,53692865,+
lNONMMUG009592,NONMMUG009592,NONMMUG009592,chr12,86895028,86901422,+
lNONMMUG012520,NONMMUG012520,NONMMUG012520,chr14,29958053,29968664,-
lNONMMUG007191,NONMMUG007191,NONMMUG007191,chr11,87853214,87854874,+
lNONMMUG011712,NONMMUG011712,NONMMUG011712,chr13,98547965,98580475,-
lNONMMUG045974,NONMMUG045974,NONMMUG045974,chrX,142370806,142373547,-
lNONMMUG037955,NONMMUG037955,NONMMUG037955,chr7,45091408,45098320,+
lNONMMUG021562,NONMMUG021562,NONMMUG021562,chr19,47920308,47936332,+
lNONMMUG001458,NONMMUG001458,NONMMUG001458,chr1,99721217,99791836,-
lNONMMUG033389,NONMMUG033389,NONMMUG033389,chr5,111581421,111606727,+
lNONMMUG003683,NONMMUG003683,NONMMUG003683,chr10,58251753,58255389,-
lNONMMUG041316,NONMMUG041316,RPI002_009938,chr8,94181447,94188381,+
lNONMMUG043809,NONMMUG043809,NONMMUG043809,chr9,103349909,103350421,+
lNONMMUG000690,NONMMUG000690,NONMMUG000690,chr1,58358909,58393329,-
lNONMMUG026348,NONMMUG026348,NONMMUG026347,chr3,34565264,34572202,-
lNONMMUG005365,NONMMUG005365,NONMMUG005365,chr11,17257661,17260539,+
lNONMMUG014287,NONMMUG014287,NONMMUG014287,chr15,34675012,34679828,+
lNONMMUG028847,NONMMUG028847,NONMMUG028847,chr4,34559965,34561258,+
lNONMMUG042850,NONMMUG042850,NONMMUG042850,chr9,55208933,55211104,+
lNONMMUG008625,NONMMUG008625,NONMMUG008625,chr12,21543292,21564177,+
lNONMMUG014610,NONMMUG014610,NONMMUG014610,chr15,59076743,59082001,-
lNONMMUG014616,NONMMUG014616,RPI002_009997,chr15,59275362,59292264,+
lNONMMUG032455,NONMMUG032455,NONMMUG032455,chr5,51912589,52116680,-
lNONMMUG002976,NONMMUG002976,NONMMUG002976,chr10,7792920,7812874,+
lNONMMUG014918,NONMMUG014918,NONMMUG014918,chr15,78574410,78581589,-
lNONMMUG018804,NONMMUG018804,NONMMUG018804,chr17,70750676,70753664,+
lNONMMUG042903,NONMMUG042903,NONMMUG042903,chr9,57437271,57439957,-
lNONMMUG041106,NONMMUG041106,NONMMUG041106,chr8,84815404,84832265,-
lNONMMUG037999,NONMMUG037999,NONMMUG037999,chr7,45588459,45589703,+
lNONMMUG014057,NONMMUG014057,NONMMUG014057,chr15,10461274,10470573,-
lNONMMUG014582,NONMMUG014582,NONMMUG014582,chr15,58141410,58158665,+
lNONMMUG020295,NONMMUG020295,RPI002_010071,chr18,72602948,72725067,-
lNONMMUG039134,NONMMUG039134,NONMMUG039134,chr7,116607461,116620786,+
lNONMMUG017588,NONMMUG017588,NONMMUG017588,chr17,17394335,17394896,+
lNONMMUG012334,NONMMUG012334,NONMMUG012334,chr14,20703057,20704417,+
lNONMMUG026387,NONMMUG026387,NONMMUG026387,chr3,36320820,36346679,-
lNONMMUG031587,NONMMUG031587,NONMMUG031587,chr4,155599332,155601829,-
lNONMMUG015042,NONMMUG015042,NONMMUG015041,chr15,81855735,81858323,-
lNONMMUG038725,NONMMUG038725,NONMMUG038725,chr7,94042572,94709171,+
lNONMMUG023647,NONMMUG023647,NONMMUG023647,chr2,84741919,84744326,-
lNONMMUG023646,NONMMUG023646,NONMMUG023646,chr2,84738136,84741645,-
lNONMMUG029646,NONMMUG029646,NONMMUG029646,chr4,80801278,80905782,-
lNONMMUG005283,NONMMUG005283,NONMMUG005283,chr11,7404883,7434952,+
lNONMMUG007821,NONMMUG007821,Gm11646,chr11,106058135,106059320,+
lNONMMUG008311,NONMMUG008311,RPI002_010170,chr11,120573111,120575207,+
lNONMMUG024349,NONMMUG024349,NONMMUG024349,chr2,120026264,120027393,+
lNONMMUG013262,NONMMUG013262,NONMMUG013262,chr14,67170389,67195261,+
lNONMMUG014491,NONMMUG014491,NONMMUG014491,chr15,50686862,50689811,-
lNONMMUG006090,NONMMUG006090,NONMMUG006090,chr11,53299560,53300478,-
lNONMMUG013885,NONMMUG013885,NONMMUG013885,chr14,122365238,122451146,-
lNONMMUG002429,NONMMUG002429,NONMMUG002429,chr1,171320541,171329144,-
lNONMMUG040785,NONMMUG040785,NONMMUG040785,chr8,69366509,69369566,-
lNONMMUG015573,NONMMUG015573,NONMMUG015573,chr15,103153292,103168046,-
lNONMMUG041974,NONMMUG041974,NONMMUG041974,chr8,126949034,126950722,-
lNONMMUG021877,NONMMUG021877,NONMMUG021877,chr2,5948780,5951000,-
lNONMMUG015495,NONMMUG015495,NONMMUG015495,chr15,100546065,100551774,-
lNONMMUG034424,NONMMUG034424,NONMMUG034424,chr5,149801989,149831567,-
lNONMMUG037020,NONMMUG037020,NONMMUG037020,chr6,148211877,148245847,+
lNONMMUG037877,NONMMUG037877,NONMMUG037877,chr7,42810956,42852285,-
lNONMMUG017953,NONMMUG017953,NONMMUG017953,chr17,30217540,30292332,-
lNONMMUG010983,NONMMUG010983,RPI002_010320,chr13,51645700,51647576,+
lNONMMUG017921,NONMMUG017921,RPI002_010377,chr17,29319963,29327052,-
lNONMMUG033589,NONMMUG033589,NONMMUG033589,chr5,118027935,118061866,-
lNONMMUG032987,NONMMUG032987,NONMMUG032987,chr5,92504800,92506833,+
lNONMMUG008171,NONMMUG008171,RPI002_010393,chr11,116905777,116913631,-
lNONMMUG001889,NONMMUG001889,NONMMUG001889,chr1,136744674,136837659,-
lNONMMUG018399,NONMMUG018399,NONMMUG018399,chr17,45594780,45595508,-
lNONMMUG000683,NONMMUG000683,NONMMUG000683,chr1,58016926,58025898,+
lNONMMUG001222,NONMMUG001222,NONMMUG001222,chr1,86154809,86177701,+
lNONMMUG017421,NONMMUG017421,NONMMUG017421,chr17,8284459,8288738,+
lNONMMUG019130,NONMMUG019130,NONMMUG019130,chr17,87515325,87531548,-
lNONMMUG007845,NONMMUG007845,NONMMUG007845,chr11,106490310,106500668,-
lNONMMUG022974,NONMMUG022974,RPI002_010442,chr2,52349392,52372557,-
lNONMMUG023966,NONMMUG023966,NONMMUG023966,chr2,102185350,102186055,-
lNONMMUG035373,NONMMUG035373,NONMMUG035373,chr6,52634231,52640315,-
lNONMMUG021300,NONMMUG021300,NONMMUG021300,chr19,38222257,38224138,-
lNONMMUG011454,NONMMUG011454,NONMMUG011454,chr13,77702032,77724167,+
lNONMMUG017675,NONMMUG017675,NONMMUG017675,chr17,22710417,22739910,-
lNONMMUG028058,NONMMUG028058,NONMMUG028058,chr3,137931196,137931792,-
lNONMMUG044359,NONMMUG044359,NONMMUG044359,chrM,15762,16188,-
lNONMMUG020827,NONMMUG020827,NONMMUG020827,chr19,10570477,10577386,-
lNONMMUG020828,NONMMUG020828,NONMMUG020828,chr19,10577156,10589829,+
lNONMMUG030678,NONMMUG030678,RPI002_010501,chr4,127330243,127368735,+
lNONMMUG014868,NONMMUG014868,NONMMUG014868,chr15,76920994,76925429,-
lNONMMUG013729,NONMMUG013729,NONMMUG013729,chr14,105224619,105259272,-
lNONMMUG033282,NONMMUG033282,NONMMUG033282,chr5,108122150,108124073,-
lNONMMUG002837,NONMMUG002837,RPI002_010527,chr1,191570820,191575499,-
lNONMMUG042238,NONMMUG042238,NONMMUG042237,chr9,21149754,21155126,+
lNONMMUG013557,NONMMUG013557,NONMMUG013557,chr14,84322047,84443333,-
lNONMMUG005971,NONMMUG005971,NONMMUG005971,chr11,49240053,49244244,-
lNONMMUG039196,NONMMUG039196,NONMMUG039196,chr7,120731887,120733474,+
lNONMMUG032158,NONMMUG032158,NONMMUG032158,chr5,32991832,32994230,+
lNONMMUG019267,NONMMUG019267,NONMMUG019267,chr18,6054843,6057704,-
lNONMMUG012867,NONMMUG012867,NONMMUG012867,chr14,48669287,48793536,+
lNONMMUG012860,NONMMUG012860,NONMMUG012860,chr14,48513540,48515456,+
lNONMMUG014842,NONMMUG014842,NONMMUG014842,chr15,76523318,76530425,+
lNONMMUG035234,NONMMUG035234,NONMMUG035234,chr6,47595189,47597527,+
lNONMMUG035237,NONMMUG035237,NONMMUG035237,chr6,47654920,47752925,-
lNONMMUG026464,NONMMUG026464,NONMMUG026464,chr3,40876714,40894193,-
lNONMMUG007730,NONMMUG007730,NONMMUG007730,chr11,103116029,103133035,-
lNONMMUG042786,NONMMUG042786,NONMMUG042786,chr9,52020855,52049130,-
lNONMMUG020348,NONMMUG020348,NONMMUG020348,chr18,75367369,75368362,+
lNONMMUG034068,NONMMUG034068,NONMMUG034068,chr5,137025409,137029823,+
lNONMMUG044316,NONMMUG044316,NONMMUG044316,chr9,123306596,123462555,-
lNONMMUG015088,NONMMUG015088,NONMMUG015088,chr15,83203145,83335976,+
lNONMMUG016994,NONMMUG016994,NONMMUG016994,chr16,78338304,78340751,+
