lncRNA_ID,gene_id,symbol,chr,start,end,strand
lNONMMUG030445,NONMMUG030445,Ybx1,chr4,119280877,119281337,-
lNONMMUG030543,NONMMUG030543,NONMMUG030543,chr4,123716404,123718181,-
lNONMMUG030715,NONMMUG030715,S100pbp,chr4,129167116,129170002,-
lNONMMUG030803,NONMMUG030803,NONMMUG030803,chr4,130676626,130680015,+
lNONMMUG030861,NONMMUG030861,Taf12,chr4,132276526,132279059,+
lNONMMUG031040,NONMMUG031040,NONMMUG031040,chr4,136577367,136579997,-
lNONMMUG031045,NONMMUG031045,NONMMUG031045,chr4,136820584,136823614,-
lNONMMUG031549,NONMMUG031549,NONMMUG031549,chr4,154630654,154636367,-
lNONMMUG031856,NONMMUG031856,NONMMUG031856,chr5,20395025,20397158,+
lNONMMUG032212,NONMMUG032212,NONMMUG032212,chr5,34820702,34822078,+
lNONMMUG032379,NONMMUG032379,NONMMUG032379,chr5,45758274,45761690,-
lNONMMUG032404,NONMMUG032404,NONMMUG032404,chr5,48712089,48715890,-
lNONMMUG032416,NONMMUG032416,NONMMUG032416,chr5,49005411,49007955,-
lNONMMUG032460,NONMMUG032460,NONMMUG032460,chr5,52174369,52175755,-
lNONMMUG032587,NONMMUG032587,Smim14,chr5,65490829,65493399,-
lNONMMUG032680,NONMMUG032680,NONMMUG032680,chr5,69217420,69220290,-
lNONMMUG032803,NONMMUG032803,NONMMUG032803,chr5,76297599,76301775,-
lNONMMUG032863,NONMMUG032863,NONMMUG032863,chr5,81469030,81472614,+
lNONMMUG032921,NONMMUG032921,NONMMUG032921,chr5,88757620,88764220,+
lNONMMUG033009,NONMMUG033009,NONMMUG033009,chr5,93183855,93185758,-
lNONMMUG033218,NONMMUG033218,NONMMUG033218,chr5,105891316,105893309,+
lNONMMUG033220,NONMMUG033220,NONMMUG033220,chr5,105916052,105917742,+
lNONMMUG033299,NONMMUG033299,NONMMUG033299,chr5,108503076,108504352,+
lNONMMUG033603,NONMMUG033603,NONMMUG033603,chr5,118644372,118649372,+
lNONMMUG033724,NONMMUG033724,NONMMUG033724,chr5,122492021,122494908,-
lNONMMUG033785,NONMMUG033785,NONMMUG033785,chr5,124174916,124181245,-
lNONMMUG033962,NONMMUG033962,NONMMUG033962,chr5,132542722,132543223,-
lNONMMUG034375,NONMMUG034375,NONMMUG034375,chr5,148529548,148535216,-
lNONMMUG034455,NONMMUG034455,NONMMUG034455,chr5,150678388,150681101,+
lNONMMUG034717,NONMMUG034717,NONMMUG034717,chr6,21245996,21248033,+
lNONMMUG034855,NONMMUG034855,NONMMUG034855,chr6,30421219,30423943,+
lNONMMUG034936,NONMMUG034936,NONMMUG034936,chr6,33039123,33042119,-
lNONMMUG035190,NONMMUG035190,NONMMUG035190,chr6,45194875,45197417,+
lNONMMUG035191,NONMMUG035191,NONMMUG035191,chr6,45203809,45207490,+
lNONMMUG035201,NONMMUG035201,NONMMUG035201,chr6,45803620,45806361,+
lNONMMUG035466,NONMMUG035466,NONMMUG035466,chr6,57476363,57626030,+
lNONMMUG035650,NONMMUG035650,NONMMUG035650,chr6,72104200,72106813,+
lNONMMUG035703,NONMMUG035703,NONMMUG035703,chr6,76987978,76989647,-
lNONMMUG035713,NONMMUG035713,NONMMUG035713,chr6,77471137,77474195,-
lNONMMUG035718,NONMMUG035718,NONMMUG035718,chr6,77826785,77829946,-
lNONMMUG036438,NONMMUG036438,NONMMUG036438,chr6,119784804,119788050,-
lNONMMUG036803,NONMMUG036803,NONMMUG036803,chr6,136521745,136524397,+
lNONMMUG037531,NONMMUG037531,NONMMUG037531,chr7,27674658,27677844,+
lNONMMUG037598,NONMMUG037598,NONMMUG037598,chr7,28920950,28943528,-
lNONMMUG037631,NONMMUG037631,Zfp74,chr7,29953291,29954065,-
lNONMMUG038230,NONMMUG038230,NONMMUG038230,chr7,65350746,65353666,-
lNONMMUG038437,NONMMUG038437,NONMMUG038437,chr7,79299024,79302926,+
lNONMMUG016261,NONMMUG016261,NONMMUG016261,chr16,32300174,32301409,+
lNONMMUG038759,NONMMUG038759,NONMMUG038759,chr7,97529847,97660912,+
lNONMMUG038783,NONMMUG038783,NONMMUG038783,chr7,98286865,98290401,-
lNONMMUG038891,NONMMUG038891,NONMMUG038891,chr7,102061370,102065137,-
lNONMMUG038892,NONMMUG038892,Trpc2,chr7,102065750,102067622,+
lNONMMUG039089,NONMMUG039089,NONMMUG039089,chr7,113367128,113368553,-
lNONMMUG039384,NONMMUG039384,Zfp668,chr7,127874523,127876598,-
lNONMMUG039830,NONMMUG039830,NONMMUG039830,chr8,9546291,9549906,-
lNONMMUG039895,NONMMUG039895,NONMMUG039895,chr8,12630409,12649190,-
lNONMMUG039982,NONMMUG039982,NONMMUG039982,chr8,16959940,16963816,-
lNONMMUG040429,NONMMUG040429,NONMMUG040429,chr8,41015504,41016552,-
lNONMMUG040556,NONMMUG040556,NONMMUG040556,chr8,48552329,48556235,-
lNONMMUG040705,NONMMUG040705,NONMMUG040705,chr8,62979220,62983755,+
lNONMMUG040911,NONMMUG040911,NONMMUG040911,chr8,72135849,72137320,+
lNONMMUG040925,NONMMUG040925,NONMMUG040925,chr8,72417408,72421472,-
lNONMMUG041055,NONMMUG041055,NONMMUG041055,chr8,83224831,83227193,+
lNONMMUG041157,NONMMUG041157,NONMMUG041157,chr8,85909977,85913635,+
lNONMMUG041719,NONMMUG041719,NONMMUG041719,chr8,117258078,117260798,+
lNONMMUG042037,NONMMUG042037,NONMMUG042037,chr9,4746615,4750069,-
lNONMMUG042092,NONMMUG042092,NONMMUG042092,chr9,9220579,9223740,-
lNONMMUG042350,NONMMUG042350,NONMMUG042350,chr9,28555585,28558372,+
lNONMMUG042429,NONMMUG042429,NONMMUG042429,chr9,34504541,34507926,+
lNONMMUG042501,NONMMUG042501,NONMMUG042501,chr9,37497768,37499912,+
lNONMMUG042560,NONMMUG042560,NONMMUG042560,chr9,42251594,42254436,-
lNONMMUG042675,NONMMUG042675,NONMMUG042675,chr9,46028234,46033470,+
lNONMMUG042744,NONMMUG042744,NONMMUG042744,chr9,49754422,49758517,-
lNONMMUG042858,NONMMUG042858,NONMMUG042858,chr9,55507934,55510685,-
lNONMMUG042962,NONMMUG042962,NONMMUG042962,chr9,59465925,59469135,-
lNONMMUG043061,NONMMUG043061,Smad3,chr9,63742548,63746276,-
lNONMMUG043192,NONMMUG043192,NONMMUG043192,chr9,68660108,68662749,+
lNONMMUG043208,NONMMUG043208,NONMMUG043208,chr9,69122188,69128876,+
lNONMMUG043281,NONMMUG043281,NONMMUG043281,chr9,72011375,72013019,-
lNONMMUG043283,NONMMUG043283,NONMMUG043283,chr9,72052301,72056252,-
lNONMMUG043287,NONMMUG043287,NONMMUG043287,chr9,72106138,72110481,-
lNONMMUG043656,NONMMUG043656,NONMMUG043656,chr9,96219129,96222147,+
lNONMMUG002991,NONMMUG002991,NONMMUG002991,chr10,8460273,8464045,-
lNONMMUG003032,NONMMUG003032,NONMMUG003032,chr10,10926533,10930135,-
lNONMMUG003388,NONMMUG003388,NONMMUG003388,chr10,37137527,37138924,-
lNONMMUG003445,NONMMUG003445,NONMMUG003445,chr10,40350666,40355737,+
lNONMMUG003452,NONMMUG003452,NONMMUG003452,chr10,40938174,40942513,+
lNONMMUG003574,NONMMUG003574,NONMMUG003574,chr10,49351064,49354256,-
lNONMMUG003640,NONMMUG003640,NONMMUG003640,chr10,53608833,53610870,-
lNONMMUG003648,NONMMUG003648,NONMMUG003648,chr10,53948539,53952463,-
lNONMMUG003831,NONMMUG003831,NONMMUG003831,chr10,64078320,64080895,-
lNONMMUG003857,NONMMUG003857,NONMMUG003857,chr10,67204242,67207435,+
lNONMMUG004455,NONMMUG004455,NONMMUG004455,chr10,94696640,94710880,+
lNONMMUG004680,NONMMUG004680,NONMMUG004680,chr10,111212151,111214712,+
lNONMMUG005159,NONMMUG005159,NONMMUG005159,chr11,4590455,4593820,-
lNONMMUG005389,NONMMUG005389,NONMMUG005389,chr11,18954876,18958549,-
lNONMMUG005485,NONMMUG005485,NONMMUG005485,chr11,22101772,22106019,-
lNONMMUG005640,NONMMUG005640,NONMMUG005640,chr11,30173750,30178363,-
lNONMMUG005706,NONMMUG005706,NONMMUG005706,chr11,32647559,32650780,+
lNONMMUG005792,NONMMUG005792,NONMMUG005792,chr11,36732177,36733397,-
lNONMMUG005943,NONMMUG005943,NONMMUG005943,chr11,47481001,47484476,-
lNONMMUG006167,NONMMUG006167,Sparc,chr11,55417289,55419868,-
lNONMMUG006675,NONMMUG006675,NONMMUG006675,chr11,72628235,72630068,+
lNONMMUG006711,NONMMUG006711,NONMMUG006711,chr11,74515764,74520614,-
lNONMMUG006717,NONMMUG006717,NONMMUG006717,chr11,74719759,74723074,-
lNONMMUG007119,NONMMUG007119,Rps6kb1,chr11,86504523,86507434,-
lNONMMUG007128,NONMMUG007128,NONMMUG007128,chr11,86619045,86622319,-
lNONMMUG007758,NONMMUG007758,NONMMUG007758,chr11,103947923,103954027,-
lNONMMUG007763,NONMMUG007763,NONMMUG007763,chr11,104340503,104345000,-
lNONMMUG007774,NONMMUG007774,NONMMUG007774,chr11,104538480,104545932,-
lNONMMUG007832,NONMMUG007832,NONMMUG007832,chr11,106194387,106198025,-
lNONMMUG008369,NONMMUG008369,NONMMUG008369,chr11,121421415,121424238,+
lNONMMUG008370,NONMMUG008370,NONMMUG008370,chr11,121434958,121437644,+
lNONMMUG008385,NONMMUG008385,NONMMUG008385,chr12,3307072,3309941,-
lNONMMUG008430,NONMMUG008430,NONMMUG008430,chr12,4817560,4818304,+
lNONMMUG008780,NONMMUG008780,NONMMUG008780,chr12,33218873,33222001,+
lNONMMUG008848,NONMMUG008848,NONMMUG008848,chr12,38517546,38520305,+
lNONMMUG008873,NONMMUG008873,NONMMUG008873,chr12,40504829,40506877,+
lNONMMUG008875,NONMMUG008875,NONMMUG008875,chr12,40561684,40563876,+
lNONMMUG008886,NONMMUG008886,NONMMUG008886,chr12,41112506,41116805,+
lNONMMUG008959,NONMMUG008959,NONMMUG008959,chr12,51655558,51659022,-
lNONMMUG009111,NONMMUG009111,NONMMUG009111,chr12,61752545,61754426,+
lNONMMUG009123,NONMMUG009123,NONMMUG009123,chr12,65036825,65039214,+
lNONMMUG009142,NONMMUG009142,NONMMUG009142,chr12,67087655,67091369,-
lNONMMUG009144,NONMMUG009144,NONMMUG009144,chr12,67119908,67122920,-
lNONMMUG009195,NONMMUG009195,NONMMUG009195,chr12,70252353,70254797,-
lNONMMUG009344,NONMMUG009344,NONMMUG009344,chr12,77294189,77296690,+
lNONMMUG009356,NONMMUG009356,NONMMUG009356,chr12,78261292,78266375,+
lNONMMUG009695,NONMMUG009695,NONMMUG009695,chr12,95724955,95726255,+
lNONMMUG009929,NONMMUG009929,NONMMUG009928,chr12,108175889,108179320,-
lNONMMUG010038,NONMMUG010038,NONMMUG010038,chr12,111574476,111631999,+
lNONMMUG010315,NONMMUG010315,NONMMUG010315,chr13,14065986,14069060,+
lNONMMUG010365,NONMMUG010365,NONMMUG010365,chr13,17730150,17732915,-
lNONMMUG010370,NONMMUG010370,NONMMUG010370,chr13,17754515,17757325,-
lNONMMUG010627,NONMMUG010627,NONMMUG010627,chr13,32095278,32099175,-
lNONMMUG010853,NONMMUG010853,NONMMUG010853,chr13,44802810,44806290,+
lNONMMUG010888,NONMMUG010888,NONMMUG010888,chr13,46915819,46920750,-
lNONMMUG011059,NONMMUG011059,NONMMUG011059,chr13,55212069,55235474,+
lNONMMUG011158,NONMMUG011158,NONMMUG011158,chr13,59520691,59523244,-
lNONMMUG011555,NONMMUG011555,NONMMUG011555,chr13,90030625,90035709,-
lNONMMUG011718,NONMMUG011718,NONMMUG011718,chr13,98858686,98861546,-
lNONMMUG011721,NONMMUG011721,NONMMUG011721,chr13,98924805,98926353,-
lNONMMUG011738,NONMMUG011738,NONMMUG011738,chr13,99503422,99504345,-
lNONMMUG011773,NONMMUG011773,NONMMUG011773,chr13,101749719,101751888,-
lNONMMUG011815,NONMMUG011815,NONMMUG011815,chr13,103750305,103752359,-
lNONMMUG011871,NONMMUG011871,NONMMUG011871,chr13,107008125,107011592,-
lNONMMUG011930,NONMMUG011930,NONMMUG011930,chr13,109740751,109743208,+
lNONMMUG012063,NONMMUG012063,NONMMUG012063,chr13,117017002,117019408,-
lNONMMUG012095,NONMMUG012095,NONMMUG012095,chr13,119462766,119465816,+
lNONMMUG012205,NONMMUG012205,NONMMUG012205,chr14,11767942,11771311,+
lNONMMUG012330,NONMMUG012330,NONMMUG012330,chr14,20674335,20677250,+
lNONMMUG012365,NONMMUG012365,NONMMUG012365,chr14,21838875,21840091,+
lNONMMUG012460,NONMMUG012460,NONMMUG012460,chr14,26532592,26534456,-
lNONMMUG012577,NONMMUG012577,NONMMUG012577,chr14,31777100,31781549,-
lNONMMUG012631,NONMMUG012631,NONMMUG012631,chr14,34497673,34500170,-
lNONMMUG012681,NONMMUG012681,NONMMUG012681,chr14,39340872,39345199,-
lNONMMUG012682,NONMMUG012682,NONMMUG012682,chr14,39383881,39385425,-
lNONMMUG012931,NONMMUG012931,NONMMUG012931,chr14,52096852,52101952,-
lNONMMUG013163,NONMMUG013163,NONMMUG013163,chr14,62748000,62749453,-
lNONMMUG013381,NONMMUG013381,NONMMUG013381,chr14,72642217,72645461,-
lNONMMUG013701,NONMMUG013701,NONMMUG013701,chr14,103087628,103090801,-
lNONMMUG013922,NONMMUG013922,NONMMUG013922,chr14,124297894,124302794,-
lNONMMUG013938,NONMMUG013938,NONMMUG013938,chr15,3346562,3347470,-
lNONMMUG013988,NONMMUG013988,NONMMUG013988,chr15,6712631,6718095,+
lNONMMUG014273,NONMMUG014273,NONMMUG014273,chr15,34126943,34130596,+
lNONMMUG014355,NONMMUG014355,NONMMUG014355,chr15,37457043,37459035,-
lNONMMUG014394,NONMMUG014394,NONMMUG014394,chr15,39517871,39519046,+
lNONMMUG014396,NONMMUG014396,NONMMUG014396,chr15,39602814,39605614,+
lNONMMUG014418,NONMMUG014418,NONMMUG014418,chr15,40986557,40989742,+
lNONMMUG014431,NONMMUG014431,NONMMUG014431,chr15,41594215,41598066,+
lNONMMUG014436,NONMMUG014436,NONMMUG014436,chr15,41826061,41827029,+
lNONMMUG014454,NONMMUG014454,NONMMUG014454,chr15,43261691,43268487,-
lNONMMUG014509,NONMMUG014509,NONMMUG014509,chr15,51983815,51985590,-
lNONMMUG014599,NONMMUG014599,NONMMUG014598,chr15,58820391,58823638,-
lNONMMUG014607,NONMMUG014607,NONMMUG014607,chr15,59035083,59038517,-
lNONMMUG014735,NONMMUG014735,NONMMUG014735,chr15,71724953,71727835,-
lNONMMUG014757,NONMMUG014757,NONMMUG014757,chr15,73390281,73423125,-
lNONMMUG014997,NONMMUG014997,NONMMUG014997,chr15,80802418,80807818,+
lNONMMUG015014,NONMMUG015014,NONMMUG015014,chr15,81095506,81099306,-
lNONMMUG015077,NONMMUG015077,NONMMUG015077,chr15,82889303,82900031,-
lNONMMUG015204,NONMMUG015204,NONMMUG015204,chr15,89079187,89080561,+
lNONMMUG015260,NONMMUG015260,NONMMUG015260,chr15,91338860,91596806,-
lNONMMUG015271,NONMMUG015271,NONMMUG015271,chr15,92080507,92082978,+
lNONMMUG015299,NONMMUG015299,NONMMUG015299,chr15,93287894,93291699,-
lNONMMUG015967,NONMMUG015967,NONMMUG015967,chr16,18829580,18833450,+
lNONMMUG016062,NONMMUG016062,NONMMUG016062,chr16,22653273,22657189,-
lNONMMUG016093,NONMMUG016093,NONMMUG016093,chr16,23985595,23986729,-
lNONMMUG016151,NONMMUG016151,NONMMUG016151,chr16,28415852,28418843,-
lNONMMUG016211,NONMMUG016211,NONMMUG016211,chr16,31197608,31201167,-
lNONMMUG016518,NONMMUG016518,NONMMUG016518,chr16,42022134,42023935,+
lNONMMUG016533,NONMMUG016533,NONMMUG016533,chr16,43089433,43092305,+
lNONMMUG016700,NONMMUG016700,NONMMUG016700,chr16,52427601,52431842,-
lNONMMUG016720,NONMMUG016720,NONMMUG016720,chr16,56020845,56023956,-
lNONMMUG016842,NONMMUG016842,NONMMUG016842,chr16,67180006,67182858,-
lNONMMUG017019,NONMMUG017019,NONMMUG017019,chr16,81313724,81316098,+
lNONMMUG017046,NONMMUG017046,NONMMUG017046,chr16,85155198,85158236,-
lNONMMUG017047,NONMMUG017047,NONMMUG017047,chr16,85167450,85173707,-
lNONMMUG017071,NONMMUG017071,Usp16,chr16,87454997,87458783,+
lNONMMUG017403,NONMMUG017403,NONMMUG017403,chr17,7262604,7265707,+
lNONMMUG017451,NONMMUG017451,NONMMUG017451,chr17,10251628,10254721,-
lNONMMUG017455,NONMMUG017455,NONMMUG017455,chr17,10313186,10315366,-
lNONMMUG017519,NONMMUG017519,Gm16049,chr17,13756380,13760375,-
lNONMMUG017558,NONMMUG017558,NONMMUG017558,chr17,15396269,15401443,+
lNONMMUG017775,NONMMUG017775,NONMMUG017775,chr17,25659490,25662822,+
lNONMMUG017805,NONMMUG017805,NONMMUG017805,chr17,26146760,26150177,+
lNONMMUG017950,NONMMUG017950,NONMMUG017950,chr17,30030139,30040921,+
lNONMMUG018697,NONMMUG018697,NONMMUG018697,chr17,64655284,64658850,+
lNONMMUG018950,NONMMUG018950,NONMMUG018950,chr17,79893536,79894642,-
lNONMMUG019092,NONMMUG019092,NONMMUG019092,chr17,86178606,86180253,+
lNONMMUG019162,NONMMUG019162,NONMMUG019162,chr17,90141246,90144217,-
lNONMMUG019182,NONMMUG019182,NONMMUG019182,chr17,91025917,91030047,-
lNONMMUG019331,NONMMUG019331,NONMMUG019331,chr18,10588800,10592022,-
lNONMMUG019411,NONMMUG019411,NONMMUG019411,chr18,16656602,16663164,-
lNONMMUG019634,NONMMUG019634,NONMMUG019634,chr18,34929397,34931905,-
lNONMMUG019648,NONMMUG019648,NONMMUG019648,chr18,35563408,35568283,+
lNONMMUG019913,NONMMUG019913,NONMMUG019913,chr18,51122106,51125590,+
lNONMMUG020055,NONMMUG020055,NONMMUG020055,chr18,60774664,60775651,+
lNONMMUG020072,NONMMUG020072,NONMMUG020072,chr18,61396398,61399104,-
lNONMMUG020122,NONMMUG020122,NONMMUG020122,chr18,64480037,64489031,-
lNONMMUG020206,NONMMUG020206,NONMMUG020206,chr18,68213065,68215014,+
lNONMMUG020235,NONMMUG020235,NONMMUG020235,chr18,69391439,69398226,+
lNONMMUG020240,NONMMUG020240,NONMMUG020240,chr18,69588851,69592185,+
lNONMMUG020260,NONMMUG020260,NONMMUG020260,chr18,70603553,70608162,+
lNONMMUG020395,NONMMUG020395,NONMMUG020395,chr18,77666317,77669486,-
lNONMMUG020412,NONMMUG020412,NONMMUG020412,chr18,78990776,78992937,-
lNONMMUG020695,NONMMUG020695,Snx15,chr19,6125138,6128166,-
lNONMMUG020904,NONMMUG020904,NONMMUG020904,chr19,16355483,16359034,+
lNONMMUG020929,NONMMUG020929,NONMMUG020929,chr19,17706482,17708440,-
lNONMMUG020950,NONMMUG020950,NONMMUG020950,chr19,19107215,19111196,-
lNONMMUG021094,NONMMUG021094,NONMMUG021094,chr19,27911979,27916743,-
lNONMMUG021187,NONMMUG021187,NONMMUG021187,chr19,31542569,31552781,-
lNONMMUG021261,NONMMUG021261,NONMMUG021261,chr19,36349554,36352303,+
lNONMMUG021602,NONMMUG021602,AC123702.1,chr19,53441211,53465532,-
lNONMMUG021755,NONMMUG021755,NONMMUG021755,chr19,60222510,60226694,-
lNONMMUG044581,NONMMUG044581,NONMMUG044581,chrX,18219586,18222486,+
lNONMMUG044585,NONMMUG044585,Gm14636,chrX,19156980,19167242,-
lNONMMUG044778,NONMMUG044778,NONMMUG044778,chrX,42177346,42179236,+
lNONMMUG045141,NONMMUG045141,NONMMUG045141,chrX,74081034,74085597,-
lNONMMUG045457,NONMMUG045457,NONMMUG045457,chrX,100024097,100026453,+
lNONMMUG045627,NONMMUG045627,NONMMUG045627,chrX,105911740,105915522,-
lNONMMUG045858,NONMMUG045858,NONMMUG045858,chrX,135773933,135775167,+
lNONMMUG046143,NONMMUG046143,NONMMUG046143,chrX,152353386,152355395,-
lNONMMUG007789,NONMMUG007789,Tlk2,chr11,105207670,105211306,+
lNONMMUG009401,NONMMUG009401,NONMMUG009401,chr12,80367169,80370683,-
lNONMMUG044764,NONMMUG044764,NONMMUG044764,chrX,41814593,41817519,-
lNONMMUG026191,NONMMUG026191,NONMMUG026191,chr3,25721726,25725173,-
lNONMMUG032367,NONMMUG032367,NONMMUG032367,chr5,45534023,45536541,-
lNONMMUG014496,NONMMUG014496,NONMMUG014496,chr15,50776243,50779000,-
lNONMMUG014276,NONMMUG014276,NONMMUG014276,chr15,34261613,34264918,+
lNONMMUG023238,NONMMUG023238,NONMMUG023238,chr2,66338900,66343174,-
lNONMMUG009343,NONMMUG009343,NONMMUG009343,chr12,77277455,77280458,+
lNONMMUG019721,NONMMUG019721,NONMMUG019721,chr18,37802511,37804604,+
lNONMMUG019255,NONMMUG019255,NONMMUG019255,chr18,5652113,5656076,+
lNONMMUG021950,NONMMUG021950,NONMMUG021950,chr2,10064536,10066148,-
lNONMMUG038374,NONMMUG038374,NONMMUG038374,chr7,74488578,74489889,-
lNONMMUG043371,NONMMUG043371,NONMMUG043371,chr9,75520850,75522577,-
lNONMMUG022913,NONMMUG022913,NONMMUG022913,chr2,49126308,49128333,+
lNONMMUG020461,NONMMUG020461,NONMMUG020461,chr18,82575340,82577314,+
lNONMMUG002913,NONMMUG002913,NONMMUG002913,chr10,6858514,6860023,+
lNONMMUG028100,NONMMUG028100,NONMMUG028100,chr3,141505789,141507887,+
lNONMMUG007765,NONMMUG007765,NONMMUG007765,chr11,104364899,104366816,-
lNONMMUG002535,NONMMUG002535,NONMMUG002535,chr1,177186716,177190158,-
lNONMMUG011838,NONMMUG011838,NONMMUG011838,chr13,104226867,104228813,-
lNONMMUG030236,NONMMUG030236,NONMMUG030236,chr4,111339819,111342579,+
lNONMMUG001298,NONMMUG001298,NONMMUG001298,chr1,88275120,88277273,-
lNONMMUG025545,NONMMUG025545,NONMMUG025545,chr2,166992645,166996239,-
lNONMMUG021914,NONMMUG021914,Celf2,chr2,7077264,7081313,-
lNONMMUG016218,NONMMUG016218,NONMMUG016218,chr16,31305546,31309606,-
lNONMMUG017542,NONMMUG017542,NONMMUG017542,chr17,14947735,14948823,-
lNONMMUG017379,NONMMUG017379,Tulp4,chr17,6106436,6124829,+
lNONMMUG001094,NONMMUG001094,NONMMUG001094,chr1,78465447,78466926,-
lNONMMUG036275,NONMMUG036275,NONMMUG036275,chr6,112942168,112945448,-
lNONMMUG026884,NONMMUG026884,NONMMUG026884,chr3,75950608,75952116,-
lNONMMUG041009,NONMMUG041009,NONMMUG041009,chr8,79655971,79658816,+
lNONMMUG021118,NONMMUG021118,NONMMUG021118,chr19,29046250,29047697,-
lNONMMUG045482,NONMMUG045482,NONMMUG045482,chrX,101199044,101201153,-
lNONMMUG000235,NONMMUG000235,NONMMUG000235,chr1,22338795,22340578,-
lNONMMUG009644,NONMMUG009644,NONMMUG009644,chr12,89610804,89615025,+
lNONMMUG033267,NONMMUG033267,NONMMUG033267,chr5,107796444,107800318,-
lNONMMUG000282,NONMMUG000282,NONMMUG000282,chr1,25314275,25317708,-
lNONMMUG000285,NONMMUG000285,NONMMUG000285,chr1,25362563,25365820,-
lNONMMUG003568,NONMMUG003568,NONMMUG003568,chr10,49188993,49192365,-
lNONMMUG010204,NONMMUG010204,NONMMUG010204,chr13,6589045,6592073,-
lNONMMUG010205,NONMMUG010205,NONMMUG010205,chr13,6592196,6595160,-
lNONMMUG027772,NONMMUG027772,NONMMUG027772,chr3,119735462,119737515,-
lNONMMUG037180,NONMMUG037180,NONMMUG037180,chr7,6848195,6851048,+
lNONMMUG014127,NONMMUG014127,NONMMUG014127,chr15,18875848,18877950,+
lNONMMUG046221,NONMMUG046221,NONMMUG046221,chrX,159534484,159538529,+
lNONMMUG036420,NONMMUG036420,NONMMUG036420,chr6,118907680,118911452,-
lNONMMUG005387,NONMMUG005387,NONMMUG005387,chr11,18897397,18899910,-
lNONMMUG019636,NONMMUG019636,NONMMUG019636,chr18,34949568,34951223,-
lNONMMUG007457,NONMMUG007457,NONMMUG007457,chr11,97041587,97045958,+
lNONMMUG019106,NONMMUG019106,NONMMUG019106,chr17,86773269,86774648,+
lNONMMUG031741,NONMMUG031741,NONMMUG031741,chr5,9156395,9160986,-
lNONMMUG038677,NONMMUG038677,NONMMUG038677,chr7,91131840,91135936,+
lNONMMUG010895,NONMMUG010895,NONMMUG010895,chr13,47122679,47125505,+
lNONMMUG012930,NONMMUG012930,NONMMUG012930,chr14,52084592,52089688,-
lNONMMUG019417,NONMMUG019417,NONMMUG019417,chr18,16761652,16764826,-
lNONMMUG011933,NONMMUG011933,NONMMUG011933,chr13,109793483,109798522,+
lNONMMUG011936,NONMMUG011936,NONMMUG011936,chr13,109822745,109827784,+
lNONMMUG000549,NONMMUG000549,RPI001_808050,chr1,45485835,45493052,-
lNONMMUG014876,NONMMUG014876,NONMMUG014876,chr15,77159001,77163359,-
lNONMMUG015491,NONMMUG015491,NONMMUG015491,chr15,100469117,100471989,+
lNONMMUG011571,NONMMUG011571,NONMMUG011571,chr13,91480180,91483421,+
lNONMMUG030720,NONMMUG030720,NONMMUG030720,chr4,129230297,129233065,-
lNONMMUG017520,NONMMUG017520,NONMMUG017520,chr17,13763316,13767756,+
lNONMMUG010652,NONMMUG010652,Serpinb6a,chr13,34000595,34002770,-
lNONMMUG005291,NONMMUG005291,NONMMUG005291,chr11,8661609,8664540,-
lNONMMUG014707,NONMMUG014707,Ndrg1,chr15,66932265,66934228,-
lNONMMUG038231,NONMMUG038231,NONMMUG038231,chr7,65360747,65364218,-
lNONMMUG015929,NONMMUG015929,NONMMUG015929,chr16,17678361,17681635,-
lNONMMUG041486,NONMMUG041486,NONMMUG041486,chr8,106210143,106212308,+
lNONMMUG008214,NONMMUG008214,NONMMUG008214,chr11,117849306,117850910,+
lNONMMUG044777,NONMMUG044777,NONMMUG044777,chrX,42163748,42167048,+
lNONMMUG027393,NONMMUG027393,NONMMUG027393,chr3,99144602,99148954,+
lNONMMUG042740,NONMMUG042740,NONMMUG042740,chr9,49795892,49798855,-
lNONMMUG004724,NONMMUG004724,NONMMUG004724,chr10,115217300,115220015,-
lNONMMUG029599,NONMMUG029599,NONMMUG029599,chr4,76387466,76388685,-
lNONMMUG019929,NONMMUG019929,NONMMUG019929,chr18,53245624,53248314,+
lNONMMUG004299,NONMMUG004299,Timp3,chr10,86303895,86307545,+
lNONMMUG013316,NONMMUG013316,NONMMUG013316,chr14,69804662,69805545,-
lNONMMUG034226,NONMMUG034226,NONMMUG034226,chr5,143022916,143024738,-
lNONMMUG034229,NONMMUG034229,NONMMUG034229,chr5,143056863,143059173,-
lNONMMUG040551,NONMMUG040551,NONMMUG040551,chr8,48475554,48478568,-
lNONMMUG040553,NONMMUG040553,NONMMUG040553,chr8,48497089,48499470,-
lNONMMUG040554,NONMMUG040554,NONMMUG040554,chr8,48503852,48505352,-
lNONMMUG008324,NONMMUG008324,NONMMUG008324,chr11,120639010,120639674,-
lNONMMUG036133,NONMMUG036133,NONMMUG036133,chr6,99130000,99131747,-
lNONMMUG030928,NONMMUG030928,NONMMUG030928,chr4,133704020,133707176,-
lNONMMUG004868,NONMMUG004868,RPI001_811096,chr10,120397905,120398796,-
lNONMMUG021874,NONMMUG021874,NONMMUG021874,chr2,5887225,5889500,-
lNONMMUG012236,NONMMUG012236,NONMMUG012236,chr14,14763766,14767167,+
lNONMMUG024292,NONMMUG024292,RPI001_811561,chr2,118861993,118862836,+
lNONMMUG016661,NONMMUG016661,NONMMUG016661,chr16,49906279,49907844,+
